wavelength [nm],min loss [dB],max loss [dB]
1525.7667953781877,-50.9759971,-64.046375
1525.7680367325584,-54.0096724,-67.1455979
1525.7692780889488,-52.9019925,-65.1552006
1525.7705194473592,-49.40666,-59.419479
1525.7717608077894,-49.6137915,-57.3755082
1525.7730021702398,-53.119801,-58.8916743
1525.7742435347097,-51.2473624,-57.8543491
1525.7754849012001,-57.2816522,-70.6971364
1525.77672626971,-49.1354882,-56.7255073
1525.7779676402401,-51.2727922,-64.3990105
1525.77920901279,-56.6997949,-72.1507965
1525.7804503873601,-49.2935781,-63.2576867
1525.78169176395,-54.8150134,-60.7206798
1525.7829331425598,-55.1041282,-75.4156378
1525.7841745231897,-55.4059152,-68.277286
1525.7854159058395,-56.6447901,-59.0704746
1525.7866572905093,-53.4865386,-66.522287
1525.7878986771993,-51.7737318,-72.4347353
1525.789140065909,-50.9138967,-59.758283
1525.790381456639,-53.8828531,-71.3762085
1525.7916228493887,-53.1907518,-71.6495804
1525.7928642441586,-50.1165977,-61.6469796
1525.7941056409484,-50.8388208,-65.7854223
1525.7953470397583,-48.6091801,-62.9644102
1525.796588440588,-52.3127644,-76.452655
1525.7978298434382,-51.6112649,-58.6743556
1525.7990712483079,-54.018825,-71.7185394
1525.800312655198,-55.302913,-70.3900283
1525.8015540641081,-54.6299868,-61.8706168
1525.8027954750382,-53.9414161,-71.9448929
1525.8040368879883,-60.2447374,-75.1123057
1525.8052783029586,-53.2622828,-57.9951768
1525.8065197199492,-54.9645097,-60.5622016
1525.8077611389592,-53.9146918,-68.3948308
1525.80900255999,-49.6254309,-55.1757662
1525.8102439830402,-52.5889111,-75.4816823
1525.811485408111,-53.3496634,-61.3594727
1525.8127268352016,-54.3389942,-68.0412935
1525.8139682643125,-50.9065758,-66.3998506
1525.8152096954432,-56.68788,-82.7051752
1525.8164511285943,-53.0524219,-60.973314
1525.8176925637654,-51.5838131,-60.7744
1525.8189340009567,-54.0898914,-68.9368314
1525.820175440168,-54.2487807,-66.4683076
1525.8214168813995,-52.4843403,-62.1104823
1525.822658324651,-53.1158309,-61.8457227
1525.823899769923,-52.9726027,-68.7867068
1525.8251412172147,-50.5682252,-69.0754027
1525.8263826665268,-57.4693354,-60.647735
1525.8276241178587,-56.4681648,-65.8713321
1525.8288655712113,-59.6883101,-73.7892437
1525.8301070265836,-52.0044982,-56.7554946
1525.8313484839764,-52.3834327,-71.9486262
1525.8325899433892,-55.3517023,-65.1652569
1525.8338314048221,-49.4075192,-53.4480902
1525.8350728682751,-48.3888524,-61.2085621
1525.8363143337488,-51.9882948,-55.9414324
1525.8375558012422,-56.8431575,-63.3933554
1525.838797270756,-50.1170183,-69.7023125
1525.8400387422898,-50.7870889,-57.9125335
1525.841280215844,-52.6272918,-66.5798157
1525.8425216914184,-49.723422,-61.4499528
1525.843763169013,-48.6089162,-57.9438377
1525.8450046486275,-57.2504485,-74.3438386
1525.8462461302627,-49.3935996,-70.7650842
1525.8474876139178,-52.9014352,-72.1248908
1525.8487290995934,-58.1086457,-80.686718
1525.8499705872891,-49.4321187,-57.7336728
1525.8512120770051,-53.3319735,-64.5499982
1525.852453568741,-50.7432945,-53.9999055
1525.8536950624978,-47.7238494,-50.9294396
1525.8549365582744,-49.6174179,-63.411395
1525.8561780560715,-53.5057535,-63.0313143
1525.8574195558886,-53.6046463,-67.4389343
1525.8586610577263,-53.5040668,-66.6637616
1525.8599025615838,-57.7560453,-61.7976441
1525.861144067462,-51.5216632,-64.3997936
1525.8623855753603,-55.2085933,-85.1625992
1525.8636270852792,-53.1869321,-61.1936011
1525.864868597218,-53.6170214,-63.4747877
1525.8661101111772,-54.5668678,-62.184029
1525.8673516271567,-54.0894596,-72.4182214
1525.8685931451566,-51.4261158,-63.8459586
1525.8698346651768,-48.1605267,-57.4753901
1525.8710761872176,-48.1306333,-65.0652487
1525.8723177112781,-56.3493526,-83.7293161
1525.8735592373596,-52.0227343,-73.5289091
1525.8748007654608,-53.6502465,-70.7145523
1525.876042295583,-62.4277812,-68.6577379
1525.877283827725,-58.6389645,-67.6680918
1525.8785253618876,-52.4390344,-60.8093066
1525.8797668980706,-55.6123648,-62.4506815
1525.8810084362738,-51.8699957,-71.6873756
1525.8822499764976,-56.2719296,-66.5453008
1525.8834915187415,-49.7292641,-76.256535
1525.884733063006,-50.709776,-56.9536677
1525.8859746092905,-48.4427976,-57.5143538
1525.887216157596,-48.3858919,-58.237498
1525.8884577079214,-48.1083349,-61.8804212
1525.8896992602674,-55.0946886,-63.0170265
1525.8909408146335,-57.5430366,-67.6060201
1525.8921823710205,-54.2786053,-62.7555804
1525.8934239294274,-52.2992365,-64.1444107
1525.8946654898552,-48.812973,-74.5706202
1525.895907052303,-50.7528939,-58.7475959
1525.8971486167716,-49.8845079,-63.3446077
1525.8983901832603,-49.1709001,-58.3546517
1525.8996317517697,-49.2268532,-56.8674998
1525.9008733222993,-47.8024002,-58.0883022
1525.9021148948498,-53.0239221,-59.7344447
1525.9033564694203,-52.9256384,-60.5460026
1525.9045980460114,-49.1843981,-56.2599056
1525.9058396246228,-50.2521327,-60.283043
1525.9070812052548,-53.1355708,-80.5088937
1525.9083227879073,-47.9449579,-65.6355931
1525.9095643725805,-49.6076067,-60.9028513
1525.9108059592736,-51.9371697,-61.1233779
1525.9120475479876,-54.8249889,-69.6388711
1525.9132891387221,-54.9895495,-75.6789777
1525.914530731477,-49.8535766,-63.366013
1525.9157723262524,-49.3519573,-64.2045186
1525.9170139230484,-52.7485538,-61.401545
1525.9182555218647,-55.0751745,-62.791191
1525.9194971227016,-47.4039811,-66.7359353
1525.920738725559,-54.283046,-67.3409495
1525.9219803304372,-50.5583566,-57.65104
1525.9232219373355,-54.9478918,-65.603977
1525.9244635462546,-48.9194424,-60.6926935
1525.9257051571942,-49.1520503,-65.3541913
1525.9269467701545,-51.5354562,-56.2968186
1525.928188385135,-48.7571263,-59.3313628
1525.9294300021363,-53.3421611,-65.297061
1525.930671621158,-49.6075041,-59.6139669
1525.9319132422004,-51.9382382,-69.3798637
1525.9331548652633,-52.8773282,-74.3266203
1525.934396490347,-50.1407801,-63.5231799
1525.935638117451,-48.3854176,-56.3191725
1525.9368797465756,-49.5562654,-60.2772209
1525.9381213777208,-50.4154559,-66.0016442
1525.9393630108866,-52.9509463,-66.9391528
1525.940604646073,-48.883183,-54.9412315
1525.9418462832803,-52.4789137,-62.3725585
1525.9430879225076,-53.4534148,-66.5845661
1525.9443295637561,-48.6959183,-65.438407
1525.9455712070248,-54.7394062,-58.9939216
1525.9468128523145,-50.9580331,-61.0427899
1525.9480544996245,-51.6396262,-62.0470486
1525.9492961489555,-51.2519252,-67.9629982
1525.9505378003066,-48.6581122,-56.2890511
1525.951779453679,-48.8107957,-70.3190728
1525.9530211090716,-49.904788,-60.332815
1525.9542627664848,-55.2751831,-70.2154226
1525.9555044259191,-52.7110157,-74.4094668
1525.9567460873736,-52.8527362,-68.3629678
1525.957987750849,-52.4225501,-60.9243975
1525.959229416345,-48.9853243,-63.4037058
1525.9604710838616,-50.4206822,-55.9118649
1525.961712753399,-49.6617484,-67.4662189
1525.9629544249572,-50.4113995,-65.1909855
1525.9641960985357,-53.4151101,-59.3256973
1525.9654377741354,-53.7518393,-61.53221
1525.9666794517555,-54.3274436,-75.7934806
1525.9679211313965,-63.6028945,-90.2392291
1525.969162813058,-55.0321719,-71.1918329
1525.9704044967402,-50.9574406,-63.0766851
1525.971646182443,-53.1025684,-59.9071408
1525.972887870167,-54.8882587,-66.1529458
1525.9741295599113,-52.9797035,-58.0813593
1525.9753712516765,-53.7396718,-65.9977042
1525.9766129454624,-52.8715941,-59.8485462
1525.9778546412692,-53.3486495,-55.8645369
1525.9790963390965,-51.7612026,-64.1386382
1525.9803380389449,-46.7606599,-53.5225148
1525.9815797408137,-48.1076113,-55.3230156
1525.9828214447036,-51.0838352,-71.2695533
1525.984063150614,-51.9479454,-69.1452926
1525.9853048585453,-48.9391857,-68.6560348
1525.9865465684973,-50.7141945,-60.7802673
1525.98778828047,-51.6081975,-73.349991
1525.9890299944636,-53.8164077,-65.017918
1525.9902717104783,-49.6274303,-56.8499153
1525.9915134285134,-50.3212891,-70.908664
1525.9927551485696,-53.0136258,-60.7864041
1525.9939968706462,-52.3571743,-59.1634359
1525.995238594744,-49.6897965,-67.1032342
1525.9964803208625,-53.9553366,-57.3535636
1525.9977220490018,-57.0968384,-64.8056814
1525.9989637791618,-55.7285521,-74.6985279
1526.000205511343,-53.2096469,-57.9878085
1526.0014472455446,-55.3338512,-59.4465138
1526.0026889817673,-49.9232395,-58.1750853
1526.0039307200109,-48.8374238,-56.4891923
1526.0051724602752,-47.0512866,-66.9468323
1526.0064142025603,-51.5230659,-63.2413858
1526.0076559468666,-54.1648556,-68.1815613
1526.0088976931934,-55.138067,-63.8905535
1526.0101394415412,-56.3203868,-58.8453483
1526.01138119191,-48.6172398,-55.9803211
1526.0126229442997,-48.0680834,-53.9270149
1526.01386469871,-49.7158363,-61.3749865
1526.0151064551414,-48.2718729,-62.4188885
1526.0163482135936,-48.5867666,-56.3389586
1526.017589974067,-49.4985649,-55.3198716
1526.018831736561,-51.5539284,-55.7923584
1526.020073501076,-51.6162908,-60.9410336
1526.021315267612,-54.2688724,-67.7452537
1526.0225570361688,-49.8007631,-54.1548634
1526.0237988067465,-53.6308311,-62.3029183
1526.0250405793454,-51.7126067,-57.2655044
1526.0262823539651,-50.256233,-67.5107801
1526.0275241306056,-52.0988513,-66.8615201
1526.0287659092673,-57.1113224,-70.4021077
1526.0300076899496,-54.2601529,-67.8081106
1526.0312494726531,-53.8999142,-60.6936293
1526.0324912573776,-49.1726644,-55.0979651
1526.033733044123,-54.1901255,-61.8964119
1526.0349748328892,-54.7791279,-61.2371653
1526.0362166236766,-49.6192033,-53.0971967
1526.037458416485,-52.9664526,-59.9476754
1526.0387002113143,-56.6225303,-70.2413499
1526.0399420081646,-51.1558268,-59.5442739
1526.0411838070358,-53.7276405,-63.5894613
1526.0424256079282,-55.0426388,-60.9886873
1526.0436674108416,-51.6501,-66.0161375
1526.0449092157758,-51.0931096,-60.3571512
1526.0461510227312,-48.2629334,-69.8389079
1526.0473928317076,-48.9615114,-84.993446
1526.048634642705,-49.9980561,-60.2400922
1526.0498764557233,-52.1936601,-63.7582455
1526.051118270763,-54.0726791,-73.6960605
1526.0523600878232,-55.7212721,-62.3402062
1526.053601906905,-50.9408548,-74.7628094
1526.0548437280074,-51.2562749,-57.8165173
1526.0560855511312,-49.7096843,-74.1184696
1526.057327376276,-48.5499342,-73.1265666
1526.0585692034417,-59.3622314,-67.2192084
1526.0598110326284,-53.3384719,-66.2059142
1526.0610528638365,-49.6394672,-71.1455099
1526.0622946970655,-53.828175,-66.6108391
1526.0635365323158,-50.6557037,-70.5570064
1526.0647783695867,-52.5059927,-62.0969148
1526.0660202088793,-63.734297,-75.4298439
1526.0672620501925,-53.4048924,-61.1767212
1526.0685038935271,-53.3216412,-64.7631778
1526.0697457388826,-49.2457554,-54.5255988
1526.0709875862594,-51.0002939,-61.2171701
1526.0722294356572,-54.4553139,-67.9336858
1526.0734712870762,-50.7827864,-59.1441665
1526.0747131405165,-54.446172,-66.8868735
1526.0759549959778,-50.7231148,-60.0453685
1526.07719685346,-53.129821,-56.9098529
1526.0784387129636,-50.1776837,-56.5760612
1526.0796805744883,-47.9724792,-54.2981991
1526.0809224380341,-53.8372669,-67.2945814
1526.082164303601,-51.6329484,-70.6162325
1526.0834061711894,-53.8919288,-82.1737803
1526.0846480407986,-50.1170108,-63.7238911
1526.0858899124294,-51.1847047,-58.3094732
1526.0871317860808,-55.7355226,-69.6007095
1526.0883736617538,-53.5162013,-55.731247
1526.0896155394478,-51.9217453,-65.4516734
1526.0908574191633,-49.1409193,-65.7980952
1526.0920993008995,-49.8280969,-65.9287072
1526.0933411846574,-55.2177236,-62.8379551
1526.094583070436,-51.9100899,-59.4589503
1526.0958249582363,-53.0667283,-70.0188997
1526.0970668480575,-50.6284147,-66.2485829
1526.0983087399002,-48.8628443,-65.6580296
1526.099550633764,-51.9171571,-62.8786579
1526.100792529649,-50.5247628,-59.5700823
1526.1020344275553,-53.9887283,-71.8883335
1526.1032763274827,-49.8316604,-58.4277423
1526.1045182294317,-46.2850658,-53.0529788
1526.1057601334016,-52.6816616,-60.2994234
1526.107002039393,-50.7332414,-58.0738305
1526.1082439474053,-52.6787575,-65.5863907
1526.1094858574393,-50.2722482,-56.929809
1526.1107277694941,-51.2834198,-57.545559
1526.1119696835706,-52.1328012,-65.3001171
1526.1132115996681,-50.4099303,-64.4798853
1526.1144535177873,-55.1402111,-70.7152963
1526.1156954379273,-50.2246929,-60.8958724
1526.116937360089,-50.7295459,-56.1164647
1526.1181792842717,-54.150272,-67.1874802
1526.1194212104758,-51.1232365,-57.3614144
1526.1206631387013,-52.4483297,-60.6886662
1526.121905068948,-51.6976425,-60.4160079
1526.123147001216,-51.3481412,-63.387639
1526.1243889355057,-49.6100506,-59.4504461
1526.1256308718164,-49.1988534,-53.4200464
1526.1268728101484,-49.480981,-54.2265868
1526.1281147505017,-50.9852434,-62.9236489
1526.1293566928766,-56.7310582,-75.0551352
1526.1305986372727,-54.9747691,-69.3226242
1526.1318405836903,-50.9818476,-59.8351842
1526.133082532129,-50.6721623,-54.2470244
1526.1343244825894,-49.4661618,-59.1912673
1526.1355664350708,-48.5035472,-63.0679571
1526.136808389574,-57.2116202,-69.7999915
1526.1380503460982,-57.0136538,-75.4863907
1526.1392923046442,-51.9318237,-64.9667892
1526.140534265211,-56.2277749,-76.6278381
1526.1417762277997,-57.7499404,-61.3221553
1526.1430181924095,-54.3071872,-72.8201308
1526.144260159041,-51.5619931,-64.1892856
1526.1455021276936,-52.0479107,-55.6076219
1526.146744098368,-49.0219448,-64.8446155
1526.1479860710635,-52.4212666,-65.6805645
1526.1492280457805,-50.9013569,-59.1990987
1526.150470022519,-53.9807329,-61.3279312
1526.151712001279,-53.4951093,-57.1820693
1526.1529539820601,-52.6024013,-57.2934928
1526.154195964863,-50.5530416,-63.2014626
1526.1554379496872,-51.5232839,-75.2782756
1526.156679936533,-50.7556693,-57.2640592
1526.1579219254002,-50.128648,-55.2307806
1526.159163916289,-55.3523911,-59.3769753
1526.1604059091987,-54.3900697,-66.9201125
1526.1616479041304,-50.7332876,-70.8012398
1526.1628899010834,-52.0284775,-64.7499753
1526.164131900058,-54.4282621,-65.5815886
1526.165373901054,-53.2106336,-80.3461178
1526.1666159040717,-49.73802,-58.1107328
1526.1678579091106,-57.0098425,-61.9243705
1526.1690999161713,-56.7362786,-73.0151329
1526.170341925253,-51.0821583,-63.7682695
1526.171583936357,-56.0789421,-62.7689046
1526.172825949482,-49.9855107,-59.9689405
1526.1740679646284,-51.3050361,-65.4573517
1526.1753099817968,-53.9003505,-67.6007779
1526.1765520009862,-53.1048773,-63.5936274
1526.1777940221978,-55.2062806,-58.7826094
1526.1790360454304,-58.7772042,-72.7175202
1526.1802780706848,-60.5937593,-72.245986
1526.1815200979606,-57.4330182,-64.8719939
1526.182762127258,-49.2993644,-65.2846491
1526.184004158577,-54.5493466,-76.9046706
1526.1852461919177,-51.4525423,-60.5743844
1526.1864882272796,-50.1317563,-67.586096
1526.1877302646635,-51.8277463,-59.0467751
1526.1889723040688,-56.5771424,-79.7610329
1526.1902143454956,-54.6216765,-56.855432
1526.191456388944,-58.5180367,-66.7068866
1526.1926984344143,-50.3930885,-63.6371505
1526.1939404819059,-49.4535464,-55.0061831
1526.1951825314193,-54.5759209,-77.5871774
1526.1964245829543,-54.9349197,-61.7652698
1526.1976666365108,-61.258437,-73.3518305
1526.198908692089,-55.8066664,-58.979991
1526.2001507496889,-50.8679826,-57.788433
1526.2013928093102,-55.6002801,-69.7142153
1526.2026348709533,-54.8101686,-61.7316087
1526.203876934618,-56.7380742,-70.2147604
1526.2051190003044,-55.5805636,-71.1170785
1526.2063610680123,-58.7099911,-68.4074592
1526.2076031377421,-49.8593012,-70.531395
1526.2088452094933,-53.7003056,-74.7412866
1526.2100872832664,-54.0865092,-61.42069
1526.211329359061,-52.2392967,-60.1864648
1526.2125714368776,-52.4236362,-62.0958968
1526.2138135167154,-52.9315696,-64.7081315
1526.2150555985754,-52.8754004,-78.4829089
1526.2162976824566,-51.9278814,-56.5716272
1526.21753976836,-54.9196432,-62.6630968
1526.2187818562845,-54.3841092,-62.468696
1526.2200239462313,-54.1241517,-66.810074
1526.2212660381995,-50.4532923,-60.6254376
1526.2225081321894,-57.7898058,-72.273286
1526.2237502282012,-59.577605,-65.659032
1526.2249923262348,-51.9911558,-56.8644693
1526.2262344262897,-59.8533337,-66.3628723
1526.2274765283667,-54.1491138,-72.0734164
1526.2287186324652,-48.5629419,-62.0474385
1526.2299607385858,-50.8180597,-58.4676709
1526.231202846728,-48.8905882,-66.8240793
1526.2324449568919,-57.1755937,-74.9556281
1526.2336870690774,-62.449759,-81.6210394
1526.234929183285,-49.9666653,-70.2016647
1526.2361712995141,-54.7373182,-64.7041194
1526.237413417765,-57.0545046,-65.4714065
1526.2386555380378,-54.7307652,-71.1726242
1526.2398976603324,-50.5090301,-56.0803025
1526.2411397846488,-65.283313,-78.6040418
1526.242381910987,-54.715738,-70.1015711
1526.2436240393467,-52.540496,-71.8744044
1526.2448661697288,-54.8463129,-75.0162826
1526.2461083021324,-51.5590113,-62.8610042
1526.2473504365576,-56.8409897,-67.1192975
1526.248592573005,-60.3379624,-68.0690609
1526.2498347114738,-49.4797704,-57.9282494
1526.2510768519649,-55.9521562,-66.3142845
1526.2523189944775,-56.4165246,-67.2074016
1526.2535611390122,-59.3457423,-68.4047341
1526.2548032855684,-56.4828207,-69.3856971
1526.2560454341467,-55.166853,-69.0209308
1526.2572875847468,-51.7417217,-62.8324376
1526.258529737369,-57.7660296,-70.7887581
1526.2597718920126,-53.7266654,-61.3331836
1526.2610140486784,-55.5693274,-69.1163891
1526.262256207366,-56.3984948,-70.7135959
1526.2634983680755,-56.7871324,-59.2590944
1526.2647405308066,-49.6704266,-59.0241428
1526.26598269556,-64.9575591,-81.0344757
1526.267224862335,-59.7384779,-63.2647591
1526.2684670311323,-54.4078274,-72.8803232
1526.269709201951,-51.9750269,-70.6502889
1526.270951374792,-52.3415769,-55.8108483
1526.2721935496547,-58.7964653,-64.3488409
1526.2734357265394,-49.6043031,-74.2667894
1526.274677905446,-52.4299823,-66.9193896
1526.2759200863748,-52.0841086,-71.5765423
1526.2771622693251,-53.333428,-72.4284975
1526.2784044542975,-52.3216326,-64.7618914
1526.279646641292,-58.7571943,-67.509377
1526.2808888303082,-52.2181478,-65.3528822
1526.2821310213465,-49.4218721,-68.5503426
